AccX,AccY,AccZ,VelX,VelY,VelZ,PosX,PosY,PosZ,QuatW,QuatI,QuatJ,QuatK
-1.15166668530716,-0.290556437221858,1.3069703081484,-0.015361211791612,-0.00911686437708614,0.0239757313326808,0,0,0,0.522042578788642,-0.371492692822437,-0.553791185008236,-0.53177067286417
-1.07857876910386,-0.299347170267583,1.25100810851573,-0.0264945836847497,-0.0120521738227193,0.0367319937005584,-0.000209278977381809,-0.000105845190999027,0.000303538625166196,0.521964097831737,-0.37145043516086,-0.55382778032965,-0.531839115267617
-1.01006121185755,-0.304430127880158,1.19678309416421,-0.0369199282106394,-0.0150568517216439,0.048937319998515,-0.000526351536858754,-0.000241390318720843,0.000731885193661563,0.52189916689363,-0.371398502120282,-0.553863103062408,-0.531902317427388
-0.947802968844384,-0.3034581699534,1.14408803844482,-0.0466913937352317,-0.0180820846189976,0.0606080459461171,-0.000944408146588109,-0.00040708500042405,0.00127961202338472,0.521845107952403,-0.37133883253939,-0.553894359583504,-0.531964466083974
-0.892636712685878,-0.296869062221123,1.0924733283557,-0.0558757367639656,-0.0210695121880561,0.0717572230646767,-0.0014572437990841,-0.000602842984459318,0.00194143836843869,0.521798625896966,-0.371274228211712,-0.553918461333994,-0.532030055232989
-0.844627981405896,-0.287038733448624,1.04174719546324,-0.064544204855507,-0.0239748425745908,0.0823946959683284,-0.00205934350718146,-0.000828064758272553,0.00271219796360372,0.521756567914024,-0.371207807022215,-0.55393303321934,-0.532102473732981
-0.803050184536702,-0.276767041569581,0.992416119885471,-0.0727647403063026,-0.0267796628578677,0.0925318828296289,-0.00274588823299051,-0.00108183728543485,0.0035868308575935,0.521716584377106,-0.371142132235263,-0.553937395116052,-0.532182943693043
-0.766512688447911,-0.267971785010526,0.945484751529041,-0.0805946992923083,-0.0294891483989542,0.102187757471258,-0.00351268543098356,-0.00136318134171895,0.00456042905909794,0.521677469112943,-0.37107848159978,-0.553933063043608,-0.5322701761142
-0.733267119351281,-0.261271404518173,0.901777550993029,-0.0880757429523869,-0.0321211557547836,0.111390439268426,-0.00435603764220704,-0.00167123286248764,0.00562832004279636,0.521639047343431,-0.371016659382629,-0.553923536485169,-0.532360834843206
-0.70149509599677,-0.256296763989141,0.861191850996539,-0.0952316986502097,-0.0346947880055061,0.12017165656293,-0.00527257485022002,-0.00200531258128909,0.00678613052195314,0.52160172635656,-0.370955361128475,-0.553913448129521,-0.532450609064506
-0.669591600895129,-0.2520440117013,0.822359030075794,-0.102069276755752,-0.0372222832921442,0.128555781252849,-0.00625907972724983,-0.00236489793777734,0.00802976771103204,0.521566040654868,-0.370892727671531,-0.553907465856249,-0.53253541578442
-0.636380337015469,-0.247121941526089,0.783173630841533,-0.108581281066387,-0.039703904466467,0.136549814841993,-0.00731233251636052,-0.0027495288765704,0.00935529569150625,0.521532462360794,-0.370826738626718,-0.553909364613099,-0.532612275879248
-0.601309072892161,-0.240045408610012,0.741863483583042,-0.114751872737008,-0.0421255326253335,0.144141370698672,-0.0084289982853775,-0.0031586760620294,0.0107587516192096,0.521501445408328,-0.37075543225547,-0.553921444273036,-0.532679721281521
-0.5646057453466,-0.229591380111595,0.697842845943667,-0.120563591449285,-0.0444595079771274,0.151306272630863,-0.00960557560630896,-0.0035916012650417,0.0122359898358573,0.521473472298631,-0.370677176737585,-0.553944238746103,-0.532737861142479
-0.527108734914817,-0.215265435157708,0.651808685489521,-0.126004308471674,-0.0466695834616598,0.158020900572586,-0.0108384151059138,-0.00404724672223564,0.0137826257018745,0.52144897826735,-0.37059105604491,-0.553976462572464,-0.532788242324429
-0.489945562552503,-0.197707175852737,0.605112097581774,-0.131071724580093,-0.048720237924898,0.164271874772499,-0.0121237952711726,-0.00452419582916843,0.0153940895785999,0.521428197578864,-0.3704971474956,-0.554015334994328,-0.532833470287296
-0.454384832671983,-0.178555284918142,0.559118482959897,-0.135775521177299,-0.0505873416369383,0.170059397959765,-0.0134580314999596,-0.00502073372697761,0.0170657459422612,0.521411004129218,-0.370396475271235,-0.554057377466746,-0.532876569530204
-0.421612630196879,-0.159713320001087,0.514987669524588,-0.140137653112725,-0.0522644760697204,0.175396299006744,-0.0148375973714097,-0.00553499281551091,0.0187930244270938,0.521396789000993,-0.370290716067353,-0.554099365349675,-0.532920319872369
-0.392203182232309,-0.142692328813692,0.473711874749477,-0.144188876795954,-0.0537622957219802,0.180306167012671,-0.0162592300209531,-0.00606512667446941,0.0205715367571909,0.521384482188346,-0.370181844831018,-0.554138956525217,-0.53296682856613
