AccX,AccY,AccZ,VelX,VelY,VelZ,PosX,PosY,PosZ,QuatW,QuatI,QuatJ,QuatK
0.0865771851432951,-0.0960361755504267,-0.371936677563684,-0.00086341724689427,0.00267880853971254,-0.00283656271884913,0,0,0,0.53931165155445,-0.354842791105987,0.583551380985785,0.492643199331227
0.0875901617046057,-0.104434215041392,-0.373547292432565,1.00703621792343e-05,0.00167055575520312,-0.00656235626666652,-4.26673442357518e-06,2.17468214745783e-05,-4.69945949275782e-05,0.539430604348575,-0.354831987834243,0.583382957083904,0.492720213595678
0.0858653343778436,-0.111798507805819,-0.374720195614891,0.000879998717425481,0.000583491309416726,-0.0103020674047399,1.83610974448398e-07,3.30170567976775e-05,-0.000131316713284611,0.539537468499374,-0.354832512580516,0.583217470314059,0.492798732163096
0.0803818956196149,-0.117767434652708,-0.375056770709694,0.00171388574224677,-0.000570239234426246,-0.014049325934199,1.31530332728097e-05,3.30833171726299e-05,-0.000253073679979305,0.539631670381449,-0.354845397349922,0.5830540088291,0.492879728827651
0.0709488777756955,-0.123059559584352,-0.373909970793799,0.00247319048405733,-0.00178027503716188,-0.0177925333395526,3.40884144043302e-05,2.13307458146893e-05,-0.000412282976348063,0.53971281130445,-0.354871357932706,0.582891861721636,0.492963972488386
0.058131847859466,-0.128863841690235,-0.370504840421827,0.00312124498706713,-0.00304579287508515,-0.0215129810934669,6.20605917599525e-05,-2.79959374654587e-06,-0.000608810548513161,0.539780753297223,-0.354909870383345,0.582731207003789,0.493051784966111
0.0430883481483657,-0.136138485893778,-0.364095538674968,0.00362999684194029,-0.00437670534455555,-0.025184356686787,9.58168009049896e-05,-3.99120848447493e-05,-0.000842297237414431,0.539835899452086,-0.354958565380878,0.582573497360832,0.493142716359347
0.0274516171698904,-0.145197551035284,-0.354084166319055,0.00398534754336557,-0.00578928636075119,-0.0287736289095933,0.000133893522831519,-9.0742043371283e-05,-0.00111208716539633,0.539879508536094,-0.355013140963668,0.582421388563001,0.493235351683436
0.0130352893888663,-0.155676845375539,-0.34016569267312,0.00419043295099336,-0.00729955917435564,-0.0322432519023903,0.000174772425303314,-0.000156186271046817,-0.00141717156945625,0.539913904681765,-0.355067847954503,0.582278277101111,0.493327281727263
0.00135868613996858,-0.166663864266994,-0.322534119406656,0.00426505370347153,-0.00891716355411864,-0.0355551246606253,0.000217049858575638,-0.000237269884689189,-0.00175616345227133,0.539942501684506,-0.355116366583897,0.582147636301671,0.493415231430188
