AccX,AccY,AccZ,VelX,VelY,VelZ,PosX,PosY,PosZ,QuatW,QuatI,QuatJ,QuatK
-1.16525904742474,-0.879973247496026,1.43276477038115,-0.0191423223474372,-0.00416484692996146,0.00952290037545649,0,0,0,0.538917001703892,-0.530263131488068,-0.528139552491547,-0.38659809848599
-1.14817759702357,-0.875675402998083,1.41310124875013,-0.0306851315620488,-0.0129436801770696,0.023748237561076,-0.00024913726954743,-8.55426355351551e-05,0.000166355689682662,0.538940352225208,-0.530183785563995,-0.528184548467065,-0.386612898166943
-1.1284597576334,-0.870713698943733,1.3909549193439,-0.0420439443277036,-0.0216762156814162,0.0377645254915092,-0.000612782648996192,-0.000258642114827584,0.000473919504945588,0.538981022151114,-0.530113634618763,-0.528187877854976,-0.386647847322705
-1.10391856025926,-0.863216888369924,1.36433212168876,-0.053181461909537,-0.0303464586126221,0.0515369677866356,-0.00108890968018239,-0.000518755486297775,0.000920426971336313,0.539035560128399,-0.530051151700328,-0.52815757605361,-0.386698870382878
-1.073617399206,-0.850895377038874,1.33160856511541,-0.0640447676992333,-0.0389176099343036,0.0650126783106196,-0.00167504082822625,-0.000865075829032404,0.00150317520182259,0.539099802078416,-0.529994308820645,-0.528103253555155,-0.386761411727178
-1.03786302200166,-0.832453405610043,1.29189983534344,-0.0745777957976415,-0.0473349438421857,0.078126227402877,-0.00236815364571062,-0.00129633859791485,0.00221886973039007,0.539168829659127,-0.529941362046547,-0.528034407768627,-0.386831733611261
-0.997767382399508,-0.808113780768646,1.24542974108301,-0.0847315738120174,-0.0555383697687167,0.0908088823749723,-0.00316470049375891,-0.00181070516596936,0.00306354527927932,0.539237457794562,-0.529891199815233,-0.527959262205058,-0.386907350565381
-0.954577290524055,-0.778704248261362,1.19346187593562,-0.0944689231690052,-0.0634730499085043,0.102999347550029,-0.00406070297866403,-0.00240576226435547,0.00403258642890432,0.539301067353763,-0.529843113251404,-0.527884408995234,-0.386986672678664
-0.909038502389963,-0.744885259795924,1.13774482692707,-0.103762628125945,-0.0710915874434283,0.114651388154305,-0.00505186073513878,-0.00307858545111513,0.00512084010742599,0.539356292234967,-0.529796447756934,-0.527814861401813,-0.38706845138046
-0.861271815192373,-0.707412736211686,1.08002114835079,-0.112589805706227,-0.0783536674181039,0.125736225120658,-0.00613362290429964,-0.00382581172542279,0.0063227781738008,0.539401401674211,-0.529750465279385,-0.527754063865289,-0.387151418028972
