AccX,AccY,AccZ,VelX,VelY,VelZ,PosX,PosY,PosZ,QuatW,QuatI,QuatJ,QuatK
-0.0241858477935691,0.204434813721903,-0.723405231512184,-0.00560571453410563,0.00122951649672277,-0.00812517553245754,0,0,0,0.514347799315986,-0.567610681539505,-0.47114152566149,-0.437367257963402
-0.0179296626447711,0.197558147518457,-0.693861788877575,-0.00580994793797005,0.00323924660372099,-0.0152062869149746,-5.70783123603784e-05,2.23438155022188e-05,-0.000116657312237161,0.513736687255362,-0.568186387021953,-0.470646871414462,-0.437870264117815
-0.0126731538988452,0.190132504197592,-0.67061273999272,-0.00595661787236084,0.00517746516309765,-0.0220234358398943,-0.000115911141412033,6.4427374336312e-05,-0.000302805926011505,0.513039407676917,-0.568864766963529,-0.470072378644872,-0.43842376978581
-0.00839763913499499,0.182587632570433,-0.654371304041194,-0.00605562768920276,0.00704083114773419,-0.0286431323406321,-0.000175972369219851,0.000125518855890471,-0.000556138766914137,0.512251402082721,-0.569649354665601,-0.46941149407043,-0.439034125129149
-0.00494772999005141,0.175222032406511,-0.646472417532799,-0.0061160103865007,0.00882964477341533,-0.0351421272290703,-0.000236830559598368,0.000204871235496219,-0.000875065064762649,0.511372578952949,-0.570538130304042,-0.4686609545797,-0.439705852834167
-0.00126939728966367,0.168266066993041,-0.647448686356498,-0.00614075187457199,0.0105468505712095,-0.0416065090290851,-0.000298114370903732,0.000301753712219343,-0.00125880824605343,0.510413782684524,-0.571516397465921,-0.467827127302546,-0.440436779609852
0.00466920541638743,0.162563584638414,-0.655579415627156,-0.00611740868561108,0.0122007641301632,-0.0481164258195716,-0.000359405173704647,0.000415491785726206,-0.00170742292029671,0.509400346952481,-0.572553301046217,-0.466928583574272,-0.441216162246009
0.0149588572416114,0.159796352991899,-0.666562582929069,-0.0060129242239938,0.0138123291191112,-0.054721912092921,-0.000420056838252671,0.000545557251972578,-0.00222161460985917,0.508370182019689,-0.573604830224604,-0.465992758236868,-0.442027155327665
0.0301861303541942,0.161502460062945,-0.674584658826645,-0.00578085513768749,0.0154185884851818,-0.0614224245822678,-0.000479025735061078,0.000691711839994043,-0.00280233629323512,0.507366188576269,-0.574623155665157,-0.465047564610899,-0.442852732081985
0.0481804897284709,0.167618062530448,-0.67460244326168,-0.00538267788894688,0.0170639563989452,-0.0681631363732777,-0.000534843400194249,0.000854124564414678,-0.00345026409801284,0.506426449430915,-0.575568021444258,-0.464112422789956,-0.44368160094777
