AccX,AccY,AccZ,VelX,VelY,VelZ,PosX,PosY,PosZ,QuatW,QuatI,QuatJ,QuatK
0.573902536191452,0.00269588039652254,-0.0744515105656198,-0.0117053618250274,0.00251073134556822,-0.00854853441893691,0,0,0,0.444939875259406,-0.450661689247467,-0.488733695305575,-0.60005993394137
0.540295805645361,0.061443132920706,-0.0423299751565059,-0.00611751369674516,0.00282854145742327,-0.00912297154458132,-8.91143776088628e-05,2.66963640149574e-05,-8.83575298175911e-05,0.444758773807507,-0.450636339479344,-0.488937977157453,-0.600046812469725
0.510396406766267,0.113112942674529,-0.0202236006266019,-0.000847196215588852,0.00369843688066834,-0.00942626912053064,-0.000123937927170533,5.93312557054155e-05,-0.000181103733143151,0.444600383104255,-0.450580507742788,-0.489127127342053,-0.600051963319772
0.482068073695738,0.154357429294796,-0.0158933147827178,0.00413198260581934,0.00503290378578387,-0.00959738339461103,-0.00010751399521938,0.000102987959037677,-0.000276221995718859,0.444457827700688,-0.450508286326606,-0.489307566381814,-0.600064687203103
0.457792103719023,0.182649813352943,-0.0359242068380593,0.00884813991199132,0.00671505504429146,-0.00984700069974869,-4.26133826303271e-05,0.000161727753188053,-0.000373443916190658,0.444321889574855,-0.450438028857949,-0.489488183220954,-0.600070795065254
0.444526224985523,0.197337700640494,-0.0817764657074726,0.0133765879746122,0.00861210765952755,-0.0104260337595101,6.85102568026906e-05,0.000238363566707148,-0.000474809088486952,0.444184627110852,-0.45038872547698,-0.489679082100815,-0.600053672228175
0.449380119900922,0.200229904308553,-0.148518787063004,0.0178629761181426,0.0105970607295417,-0.0115680397203963,0.000224708077266465,0.000334409408652494,-0.000584779455886484,0.444043806777852,-0.450373372224425,-0.489887734178087,-0.599999109295416
0.473888887895521,0.194819895030815,-0.228567489441228,0.022496177576223,0.0125694247715074,-0.0134440007999513,0.000426503845738293,0.00045024183615774,-0.000709839658488222,0.443905331386518,-0.450393817557407,-0.490114545541134,-0.599900990265643
0.51266873072371,0.184980839648842,-0.314748777929641,0.0274458220884173,0.0144655434901746,-0.0161511118338394,0.000676213844061494,0.00058541667746615,-0.000857815221657175,0.443782401920549,-0.45044025076576,-0.490350431265788,-0.599764299365312
0.556442751225298,0.174141820805551,-0.399804055154573,0.0328082359172605,0.0162582718377155,-0.0197144056962942,0.000977484134089884,0.0007390357541056,-0.00103714280930784,0.443692782330568,-0.450494208823395,-0.490577128389824,-0.599604672951385
0.5954108002197,0.164685206393583,-0.475650374328371,0.0385843600935837,0.01794952201898,-0.0240822075407427,0.0013344471141441,0.000910074723389078,-0.00125612587549303,0.443655552852796,-0.450532912192384,-0.490769477409673,-0.599445715221459
0.621457534663614,0.157087052345547,-0.53418097056736,0.0446855581870984,0.0195554983579446,-0.0291218939622552,0.00175079670554752,0.0010975998252737,-0.00152214638300802,0.44368795701705,-0.450533843953393,-0.490898751288496,-0.599315166030371
0.629618311893751,0.149605900178184,-0.568597230674402,0.0509577938389834,0.0210860781658321,-0.0346263146654978,0.00222901346567792,0.00130080770789258,-0.00184088742614678,0.443803172096785,-0.450478483865764,-0.490936707433437,-0.599240376898328
0.6185449145268,0.139661117445223,-0.574282499574761,0.0572154663901844,0.0225295282992181,-0.0403312430137774,0.00276987976682376,0.00151888574021783,-0.00221567521454316,0.444009744625198,-0.450353993652121,-0.490859947253281,-0.599243806194072
0.589601565587219,0.12610690231673,-0.549208105351427,0.0632730552098526,0.0238554834432967,-0.0459392257354421,0.00337232237482395,0.00175081079893041,-0.00264702755828925,0.444312233455203,-0.450152926321542,-0.490653333378897,-0.599339877340378
0.545515155812747,0.110128150457553,-0.494286827025406,0.0689654952359506,0.025033773752437,-0.05114723009436,0.00403351512705296,0.00199525708490908,-0.00313245983743827,0.444711606221157,-0.449872460778419,-0.490311056573154,-0.599534339406415
0.489770356908578,0.0938764110340427,-0.413586796762587,0.0741587792186554,0.0260509116051639,-0.0556771279103338,0.00474913649932599,0.00225068051169708,-0.00366658162746173,0.445204749063407,-0.449514238810208,-0.4898351348206,-0.599825992445769
0.426544356233074,0.0784587788616018,-0.314172871867622,0.0787572092034619,0.026909702599911,-0.0593064559505186,0.00551371644143658,0.00251548358272246,-0.004241499546766,0.445784076047618,-0.449084287848749,-0.48923272914264,-0.600209294067826
0.360490192868799,0.0631933293094383,-0.205300049257845,0.0827092383680694,0.0276150781860351,-0.0618943502531797,0.00632104867929424,0.00278810748665219,-0.00484750357778449,0.446438300505734,-0.448592095309618,-0.48851394710019,-0.600676368234902
0.296246000347311,0.0463239887093194,-0.0965417603696174,0.0860097757532481,0.0281597798213978,-0.0633940889983508,0.00716464374990083,0.00306698177668935,-0.00547394577404214,0.447154206568666,-0.448048820642117,-0.487690691150918,-0.601218063296418
0.237673945722128,0.0263285217766189,0.00460879650283341,0.0886962319026935,0.0285201574190964,-0.0638442835147185,0.00803817378818053,0.00335038146289182,-0.00611013763660749,0.447918502881097,-0.447465396825381,-0.486776113176184,-0.601824516833395
0.187072679763196,0.00303894015209824,0.0941583241299433,0.0908368214492183,0.0286641097740089,-0.0633409776085884,0.00893583905494009,0.00363630279885735,-0.00674606394222402,0.448718952307006,-0.44685132592192,-0.485784026942988,-0.602485745498912
0.14487446618471,-0.0219393900205067,0.171424095415618,0.0925134135980559,0.0285667225699358,-0.0620035952078944,0.00985259023017646,0.00392245696057707,-0.00737278680630644,0.449544603755203,-0.446214509018363,-0.484727952972451,-0.603192401131858
