AccX,AccY,AccZ,VelX,VelY,VelZ,PosX,PosY,PosZ,QuatW,QuatI,QuatJ,QuatK
-0.094254785174859,0.00773019438265193,-0.126923658533845,-0.00299730093121212,0.00173652395499924,-0.00365413548091664,0,0,0,0.348050967397906,0.65140574044862,-0.450502627297197,0.501575984475224
-0.100303132681714,0.00642155701272672,-0.115067616494136,-0.00396569477282128,0.00180427783751498,-0.00485859378202991,-3.4814978520167e-05,1.77040089625711e-05,-4.25636463147327e-05,0.347932478964088,0.651374273737175,-0.450586596252145,0.501623628703013
-0.103302011269463,0.00490349277720913,-0.104324062427699,-0.00497932474490345,0.00185789821200351,-0.00595005410261244,-7.95400761087907e-05,3.60148892101636e-05,-9.66068857379445e-05,0.347806579059846,0.651359351278623,-0.450673276939994,0.501652445939164
-0.102594772983691,0.00410910038120038,-0.0948577523129642,-0.00600441291849551,0.00189995630333441,-0.00694046510228912,-0.000134458764425786,5.48041617868532e-05,-0.000161059481762452,0.347674046940009,0.651359437083883,-0.450763219607126,0.501663393776685
-0.098096991296049,0.00449312280479309,-0.0865031864216624,-0.0070034759922205,0.00193996254480323,-0.00784177172193562,-0.000199498208979366,7.40037560275415e-05,-0.000234970665883576,0.347536068068881,0.651372171380317,-0.450857403512802,0.501657829043071
-0.0903605411096716,0.00594662250908853,-0.0786771162724438,-0.0079413679065754,0.0019891563969115,-0.00866217516137951,-0.000274222428473345,9.36493507361151e-05,-0.000317490400300152,0.34739442317132,0.651394455724782,-0.450956688219008,0.501637760890291
-0.0805392722182383,0.00793812761210051,-0.0706281986434012,-0.00879147122554124,0.00205557527305629,-0.00940320366193209,-0.000357886624133928,0.000113873009085954,-0.00040781729441671,0.347251794633854,0.651422453055529,-0.451061302756131,0.501606100376209
-0.0702958612257536,0.00999094837765441,-0.0617844825046512,-0.00954125114508749,0.00214221577854392,-0.0100597689936457,-0.000449550235987072,0.000134861964343955,-0.000505132157694599,0.347112065912021,0.651451641315683,-0.451170926115252,0.501566314811608
-0.0612899632520095,0.011693028032566,-0.0522687972666664,-0.0101947845198026,0.00224763078613388,-0.0106245373184757,-0.000548230414311522,0.000156811197167344,-0.000608553689255206,0.34698023465211,0.65147712689449,-0.451285370972829,0.501521468972149
-0.0545143826622863,0.0124336414491563,-0.0431282848482667,-0.0107694105017004,0.00236525925908134,-0.0110960246550237,-0.000653051389419037,0.00017987564739342,-0.000717156499122702,0.34686152843436,0.651494404072803,-0.451404850372661,0.50147361108441
-0.050254058669992,0.011903363293964,-0.035641093637349,-0.011288856960688,0.00248393940833579,-0.0114843734734251,-0.000763342726730979,0.000204121640730506,-0.000830058489764946,0.346759985172521,0.65150034279579,-0.451529316384357,0.501424064505879
-0.0483855324628953,0.0105625980390204,-0.030548375228266,-0.0117776591686788,0.00259326434053957,-0.0118098227437266,-0.000878675307377814,0.000229507659474883,-0.000946529470850705,0.346677336042482,0.651493835294522,-0.45165779634355,0.501373954498845
-0.0484613605481875,0.00917281054187927,-0.0280884410607343,-0.0122574978860605,0.00268893650898292,-0.0120975087511449,-0.00099885109265151,0.000255918663722495,-0.00106606612832506,0.346612592649288,0.651475847366308,-0.451788314667813,0.501324495356957
-0.0497486314298076,0.00822198933748845,-0.0282577665621137,-0.0127441520982767,0.00277290563391861,-0.0123737417152325,-0.0011238593425732,0.000283227874437003,-0.00118842238065695,0.346562214462543,0.651449070538526,-0.451917967397494,0.501277259353173
-0.0513661294861504,0.00782506897441487,-0.0307714377805336,-0.0132453301551828,0.00285013605101698,-0.0126633896629191,-0.00125380675384049,0.000311343082861681,-0.00131360803754771,0.346520760072446,0.651417376273949,-0.452042982953351,0.501234382589439
-0.0524678401576476,0.00784073306475425,-0.0349430150582698,-0.0137601042557281,0.00292546018675168,-0.0129864638530865,-0.00138883392589505,0.000340221064050524,-0.00144185730512774,0.346481925031553,0.651385136497253,-0.452159042831267,0.501198443296462
-0.0524287388218142,0.00797692899077113,-0.039814003087788,-0.0142801914029517,0.00300154362256816,-0.0133547508697901,-0.00152903540418845,0.000369856083097123,-0.00157356337874212,0.34643970247378,0.65135648160376,-0.452261957393395,0.50117201469889
-0.0509638831621283,0.0078902173529718,-0.0444829785218253,-0.0147927587651977,0.00307787447982573,-0.0137707377038116,-0.0016744001550292,0.000400253173609093,-0.00170919082161013,0.346389370084623,0.651334647513367,-0.452348526407362,0.501157053126167
-0.0481407238217346,0.00737004748859173,-0.0482835230729897,-0.0152838860524433,0.0031511709295724,-0.014229072137759,-0.0018247833791174,0.000431398400656083,-0.00184918987081798,0.34632812834892,0.651321567923341,-0.4524172549486,0.50115433760169
