AccX,AccY,AccZ,VelX,VelY,VelZ,PosX,PosY,PosZ,QuatW,QuatI,QuatJ,QuatK
0.0916604826850501,0.067732969594,0.38187613995711,-0.0459063907213115,-0.0192627063884234,-0.155941181968639,-0.0374919390870178,-0.022714694795698,-0.128727340722176,0.532129243330567,-0.431990738072894,-0.64957068569853,-0.329059865211205
0.0903086401514894,0.0657545866252772,0.3738788195807,-0.0449826933027476,-0.0185956865121206,-0.152165285118334,-0.0379463845071381,-0.0229039867602007,-0.13026787305761,0.532124300601409,-0.431968422527761,-0.649553804413211,-0.329130469298518
0.0909983697518641,0.0649642496882065,0.365208583993337,-0.0440623064488496,-0.0179425102353469,-0.148472726047848,-0.0383916095058961,-0.023086677743938,-0.131771063113441,0.532118835032603,-0.431949223879748,-0.649534756681626,-0.329202085740309
0.0955439100573852,0.0652523987559296,0.35969156765405,-0.0431157432454222,-0.0172918448979198,-0.144851103236996,-0.0388274997543675,-0.0232628495196044,-0.133237682259866,0.5321119186212,-0.431932463826958,-0.649514455970871,-0.329275301592
0.105940646116786,0.0659471297605963,0.360653455633126,-0.0420944686601701,-0.0166362651601309,-0.141252256067944,-0.0392535508138954,-0.0234324900698946,-0.13466819905639,0.532104701580609,-0.431916524802022,-0.649492335536241,-0.329351496487315
0.123883382463037,0.0659087833966738,0.369473445494537,-0.0409314967128898,-0.0159774034991382,-0.13760449950969,-0.0396686806407607,-0.023595558413191,-0.136062482834278,0.532102143840254,-0.431897930820056,-0.649465642923739,-0.329432640361598
0.150120596914226,0.0635072571662117,0.384873817916561,-0.0395476250116223,-0.0153307412011174,-0.133835641140019,-0.0400710762493833,-0.0237520991366923,-0.137419683537527,0.532114415076909,-0.431870528522114,-0.649429033879876,-0.329520903457184
0.183708920850248,0.057037495492269,0.403097447102525,-0.0378646256184187,-0.0147284353426186,-0.129898662762308,-0.0404581375025335,-0.0239023950194109,-0.138738355057039,0.532157759088,-0.431824704579813,-0.649374902363467,-0.329617627164315
0.221573719763033,0.0455821191205204,0.419097786437538,-0.0358243606109711,-0.0142157551743484,-0.125790564541991,-0.0408265824336804,-0.0240471159719958,-0.14001680119356,0.532254168039954,-0.431747105278111,-0.649294469418514,-0.329722049111973
0.258895488873073,0.0295695873184729,0.428599731910997,-0.0334081627634094,-0.013840414546947,-0.121554954897633,-0.0411727450505523,-0.0241873968206022,-0.141253528790758,0.532429384794906,-0.43162123360898,-0.649179351151336,-0.329830609470241
0.290549361301271,0.0111721805278737,0.430073779984385,-0.0306470867081564,-0.013637123612509,-0.11726446528554,-0.0414930212979102,-0.0243247845113995,-0.142447625891674,0.532709453369171,-0.43142895916177,-0.649023172607798,-0.329937286322446
0.313021374037442,-0.00514550203300124,0.425786144717958,-0.0276153812270817,-0.0136074081248283,-0.112988043609413,-0.0417843336375864,-0.0244610071700862,-0.143598888436149,0.533116494871169,-0.4311532341251,-0.648822218118579,-0.330035484267122
0.325410832067857,-0.0132292518159324,0.421955760170027,-0.024409368392174,-0.0136996997988666,-0.108752212032357,-0.0420444573856826,-0.0245975427097047,-0.144707589714358,0.533664990285647,-0.430781887993108,-0.648574164231921,-0.33012148765474
0.329005288911944,-0.00798800583573755,0.427683487218789,-0.0211234359828938,-0.0138062039919186,-0.104506893742797,-0.042272121407558,-0.0247350722286586,-0.145773885243233,0.534360510655937,-0.430310734568673,-0.648275484847933,-0.330197534987275
0.32643577016491,0.011650018512059,0.451904151589467,-0.0178323788831283,-0.0137883118333306,-0.10011183349614,-0.0424669004818881,-0.0248730448077849,-0.146796978879428,0.535201796217536,-0.429744102994951,-0.647919160887134,-0.330272318279779
0.320886714896393,0.0419669044912914,0.499284606901637,-0.0145819146534406,-0.0135206451231075,-0.0953587676510689,-0.0426289719495709,-0.025009589592567,-0.147774331885164,0.536184573645336,-0.429093227955357,-0.647493542936615,-0.330359223517389
0.314627621749894,0.0756544885867115,0.567441888251383,-0.0113904911658279,-0.0129329560625112,-0.090028013122688,-0.0427588339786673,-0.0251418575984951,-0.148701265789033,0.537304705917949,-0.428374029569387,-0.646982562496264,-0.330473762369542
0.306796526975348,0.103966562876276,0.64699325910065,-0.0082695186178205,-0.0120352687099899,-0.0839587153333121,-0.0428571340275855,-0.0252666987223576,-0.149571199431313,0.538559484430212,-0.427604707871902,-0.646367848163068,-0.330630458967553
0.292025695225659,0.119321862541352,0.724483874707267,-0.00526155570243426,-0.0109192444876954,-0.0771042076116567,-0.0429247893991868,-0.0253814712883461,-0.150376514046038,0.539946547415594,-0.426803383134651,-0.64563300168781,-0.330839273984187
0.261890740683856,0.117622996547782,0.78693292291921,-0.00247812171850548,-0.0097349380970434,-0.0695500015709085,-0.0429634877862915,-0.0254847422012698,-0.151109785091951,0.541460310888583,-0.425986729585362,-0.644769111181386,-0.33110244821803
0.209461914214737,0.0998927369364606,0.825319751012519,-0.000107506639631307,-0.00864777733441584,-0.0614916161486341,-0.0429764159280822,-0.0255766557784271,-0.151764993180548,0.543087091089689,-0.425170262068868,-0.643779579030289,-0.331412904648587
0.134226082160227,0.0729271438911488,0.83514183002068,0.00162478514662472,-0.00778409583507145,-0.0531921861908524,-0.0429688295355472,-0.0256588151442745,-0.152338412192246,0.544801401777184,-0.424369862699561,-0.642681956684766,-0.331755263418399
0.0434539330268965,0.0480167777354396,0.815617065916287,0.00252703702694154,-0.00717979413173216,-0.0449412696585518,-0.0429480704246794,-0.0257336345941085,-0.152829079471493,0.546565961891035,-0.42360312445735,-0.641505573760055,-0.332109381208783
-0.0508567467780494,0.0374183112441685,0.770160314712492,0.00250387476256698,-0.00675303659162777,-0.0370152607027921,-0.0429229158657318,-0.0258032987477253,-0.1532388621233,0.548336034649151,-0.422889197264321,-0.64028603829383,-0.332454672261312
-0.136555941596757,0.0496088541352179,0.70736130251908,0.00158066312507416,-0.0063183186695245,-0.0296305305640185,-0.0429024931762936,-0.0258686555240311,-0.153572091079634,0.55006588431445,-0.422247517117695,-0.639058839157202,-0.332773732882198
-0.204496846267742,0.0851752171718477,0.639064155271194,-0.000110749009867126,-0.00564481621778282,-0.0229012812224513,-0.0428951436057176,-0.0259284711984676,-0.153834750138566,0.551714197135992,-0.421696936146317,-0.637853679987588,-0.33305528317336
-0.250069860423409,0.135624221077073,0.575124118475152,-0.00236973073894167,-0.00454123693133188,-0.0168332178011038,-0.0429075460044616,-0.0259794014642132,-0.154033422633684,0.553247141342221,-0.421255610325102,-0.636690438071419,-0.333296560790405
-0.274086546111197,0.186573874019316,0.519266796580361,-0.00497666096723349,-0.00293066436064359,-0.0113641411732105,-0.0429442779629925,-0.0260167609706731,-0.154174409428555,0.554639594805985,-0.42094047356751,-0.635577725605642,-0.333504111369218
-0.282221350939318,0.224278795261082,0.46991502595305,-0.00774434864810486,-0.000876818919035252,-0.00642111000792764,-0.0430078830110692,-0.0260357983870715,-0.154263335684461,0.55587501864609,-0.420765510043134,-0.634514831321772,-0.333691890875482
-0.282076128092819,0.241591833713658,0.424947365578872,-0.0105519842388843,0.00145211632104479,-0.00194967599765225,-0.0430993646755041,-0.0260329219000614,-0.154305189614489,0.556944145562304,-0.420739475012133,-0.633496120781161,-0.333877489276547
-0.279602435102605,0.239459761119821,0.385781976872643,-0.0133465252504802,0.00385695639041853,0.0021010927672211,-0.0432188572229509,-0.0260063765365041,-0.154304432530641,0.557843333918789,-0.420863987697074,-0.632515724059252,-0.334078100868475
-0.277249330177665,0.224024133179848,0.356952724444603,-0.0161169322725004,0.00617395795712322,0.00581188832642311,-0.0433661745105659,-0.0259562219647664,-0.154264867625173,0.558573698284578,-0.421132206272796,-0.631571059379181,-0.334306873065984
-0.274521426646695,0.202121102011701,0.34232679024369,-0.018861934252241,0.0083042662282873,0.00930540795248035,-0.0435410688431896,-0.0258838308438393,-0.154189281143778,0.55914111706405,-0.421528506736224,-0.630664452585018,-0.334570287776328
-0.270205208045871,0.177272114536712,0.3422726274134,-0.0215717156213226,0.0102008144062357,0.0127255270933816,-0.0437432370925574,-0.0257913054406667,-0.154079126468549,0.559556419337329,-0.422029845096032,-0.629802540150481,-0.334867412338986
-0.264267024558323,0.148067301616778,0.353643728809401,-0.0242302249799624,0.0118270935822095,0.0162022309271114,-0.0439722467955638,-0.0256811659007245,-0.153934487678447,0.559835088309011,-0.422608442488958,-0.628994317718799,-0.335190880712113
-0.257638503634437,0.109860503375684,0.371560310643327,-0.026825900816545,0.0131163147023782,0.0198253731769908,-0.0442275274245463,-0.0255564488593016,-0.153754349657926,0.5599960226657,-0.423234643781762,-0.628249237411539,-0.335529114375104
-0.250614547058946,0.0574560420853744,0.391583313405472,-0.0293533142656307,0.0139524795248898,0.0236382133498505,-0.0445084234999572,-0.0254211048881652,-0.153537031725292,0.560060171880265,-0.423878325382932,-0.627576381411512,-0.335868507958757
-0.242025307462454,-0.0137584740873046,0.410842427680218,-0.0318026617338565,0.0141705494600865,0.0276474641078948,-0.0448142033799546,-0.0252804897432403,-0.153280603338003,0.560051443593189,-0.424506755749566,-0.62698562653791,-0.336192532586653
-0.229787465697405,-0.107606507503452,0.427164734503675,-0.0341478737952746,0.0135633066473391,0.03183462197143,-0.0451439560576003,-0.0251418204627032,-0.152983192907606,0.56000100410073,-0.425078612393853,-0.626490991417528,-0.336475981853348
-0.211799060578011,-0.225920120710266,0.436984700601984,-0.0363419546222704,0.0118952556014768,0.0361524911995741,-0.045496405199688,-0.0250145276514591,-0.152643257341751,0.559952637936673,-0.425537417586562,-0.626114455836786,-0.336677349540666
-0.186530790509603,-0.365969039983518,0.434456347749671,-0.0383197520733273,0.00893539189321424,0.0405068184939481,-0.045869713733166,-0.0249103744139857,-0.152259960793284,0.559965175608077,-0.425809018418885,-0.625887491338659,-0.336735103791038
-0.153426018618843,-0.517679016605465,0.413914330988923,-0.0400056843145883,0.00451673370547567,0.0447457939402569,-0.0462613409151056,-0.0248431137859922,-0.151833697731113,0.56010976192528,-0.42580525755364,-0.625848861650888,-0.336571150881907
-0.113167880590516,-0.661784232299414,0.374949243505117,-0.0413248020062539,-0.00138100044384238,0.0486872338653429,-0.0466679933467098,-0.0248274351196841,-0.151366532592085,0.560462097252428,-0.425433126468691,-0.626039288789698,-0.336100730939661
-0.0675215159294842,-0.770623780753497,0.326299165115176,-0.0422143971844727,-0.00854345841390059,0.0521905979610601,-0.0470856893426634,-0.0248770574139728,-0.150862143432953,0.561089986294721,-0.424608947168625,-0.626494054524967,-0.335246877552961
-0.0183742407748234,-0.814001151789691,0.285379435686109,-0.042630024163613,-0.0164670009814102,0.0552461130176823,-0.0475099114494039,-0.0250021097109493,-0.150324959878059,0.562037401550844,-0.423276816860759,-0.627234790784982,-0.333956902601397
0.0335051749857835,-0.76891320368722,0.273776181381472,-0.042540517688177,-0.0243819906635884,0.058039013155636,-0.0479357641586628,-0.0252063546691743,-0.149758534247192,0.563309518887009,-0.421426824925752,-0.628263104152907,-0.332215726786737
0.0886084675878815,-0.628025266524021,0.310862104994605,-0.0419160976709275,-0.0313671009194382,0.0609593266401322,-0.0483580472354583,-0.0254851001270895,-0.149163542548214,0.564863957625055,-0.419107225291373,-0.629558576057732,-0.330051272375804
0.147414800234871,-0.404067126356043,0.407248767489425,-0.0407221295274325,-0.0365279807886322,0.0645470030551681,-0.0487712383714501,-0.0258245755356298,-0.148536010899737,0.566610268032948,-0.416428006837363,-0.631081094150558,-0.327531940254424
